Colsample,learning_rate,Max_depth,Profit
0.2,0.44,25.0,0.42
0.2,0.44,26.0,0.42
0.2,0.44,27.0,0.42
0.2,0.44,28.0,0.42
0.2,0.44,29.0,0.42
0.2,0.45,2.0,0.4
0.2,0.45,3.0,0.37
0.2,0.45,4.0,0.44
0.2,0.45,5.0,0.38
0.2,0.45,6.0,0.37
0.2,0.45,7.0,0.46
0.2,0.45,8.0,0.4
0.2,0.45,9.0,0.42
0.2,0.45,10.0,0.4
0.2,0.45,11.0,0.38
0.2,0.45,12.0,0.37
0.2,0.45,13.0,0.42
0.2,0.45,14.0,0.37
0.2,0.45,15.0,0.4
0.2,0.45,16.0,0.43
0.2,0.45,17.0,0.35
0.2,0.45,18.0,0.4
0.2,0.45,19.0,0.4
0.2,0.45,20.0,0.4
0.2,0.45,21.0,0.4
0.2,0.45,22.0,0.4
0.2,0.45,23.0,0.4
0.2,0.45,24.0,0.4
0.2,0.45,25.0,0.4
0.2,0.45,26.0,0.4
0.2,0.45,27.0,0.4
0.2,0.45,28.0,0.4
0.2,0.45,29.0,0.4
0.2,0.46,2.0,0.45
0.2,0.46,3.0,0.41
0.2,0.46,4.0,0.4
0.2,0.46,5.0,0.43
0.2,0.46,6.0,0.43
0.2,0.46,7.0,0.41
0.2,0.46,8.0,0.45
0.2,0.46,9.0,0.37
0.2,0.46,10.0,0.44
0.2,0.46,11.0,0.42
0.2,0.46,12.0,0.4
0.2,0.46,13.0,0.36
0.2,0.46,14.0,0.43
0.2,0.46,15.0,0.38
0.2,0.46,16.0,0.4
0.2,0.46,17.0,0.39
0.2,0.46,18.0,0.42
0.2,0.46,19.0,0.42
0.2,0.46,20.0,0.42
0.2,0.46,21.0,0.42
0.2,0.46,22.0,0.42
0.2,0.46,23.0,0.42
0.2,0.46,24.0,0.42
0.2,0.46,25.0,0.42
0.2,0.46,26.0,0.42
0.2,0.46,27.0,0.42
0.2,0.46,28.0,0.42
0.2,0.46,29.0,0.42
0.2,0.47,2.0,0.44
0.2,0.47,3.0,0.41
0.2,0.47,4.0,0.39
0.2,0.47,5.0,0.42
0.2,0.47,6.0,0.44
0.2,0.47,7.0,0.39
0.2,0.47,8.0,0.43
0.2,0.47,9.0,0.43
0.2,0.47,10.0,0.48
0.2,0.47,11.0,0.37
0.2,0.47,12.0,0.41
0.2,0.47,13.0,0.41
0.2,0.47,14.0,0.38
0.2,0.47,15.0,0.4
0.2,0.47,16.0,0.4
0.2,0.47,17.0,0.39
0.2,0.47,18.0,0.45
0.2,0.47,19.0,0.45
0.2,0.47,20.0,0.45
0.2,0.47,21.0,0.45
0.2,0.47,22.0,0.45
0.2,0.47,23.0,0.45
0.2,0.47,24.0,0.45
0.2,0.47,25.0,0.45
0.2,0.47,26.0,0.45
0.2,0.47,27.0,0.45
0.2,0.47,28.0,0.45
0.2,0.47,29.0,0.45
0.2,0.48,2.0,0.43
0.2,0.48,3.0,0.4
0.2,0.48,4.0,0.44
0.2,0.48,5.0,0.41
0.2,0.48,6.0,0.38
0.2,0.48,7.0,0.38
0.2,0.48,8.0,0.39
0.2,0.48,9.0,0.4
0.2,0.48,10.0,0.42
0.2,0.48,11.0,0.42
0.2,0.48,12.0,0.4
0.2,0.48,13.0,0.43
0.2,0.48,14.0,0.43
0.2,0.48,15.0,0.35
0.2,0.48,16.0,0.43
0.2,0.48,17.0,0.39
0.2,0.48,18.0,0.43
0.2,0.48,19.0,0.43
0.2,0.48,20.0,0.43
0.2,0.48,21.0,0.43
0.2,0.48,22.0,0.43
0.2,0.48,23.0,0.43
0.2,0.48,24.0,0.43
0.2,0.48,25.0,0.43
0.2,0.48,26.0,0.43
0.2,0.48,27.0,0.43
0.2,0.48,28.0,0.43
0.2,0.48,29.0,0.43
0.2,0.49,2.0,0.44
0.2,0.49,3.0,0.41
0.2,0.49,4.0,0.39
0.2,0.49,5.0,0.42
0.2,0.49,6.0,0.42
0.2,0.49,7.0,0.4
0.2,0.49,8.0,0.41
0.2,0.49,9.0,0.37
0.2,0.49,10.0,0.38
0.2,0.49,11.0,0.43
0.2,0.49,12.0,0.41
0.2,0.49,13.0,0.41
0.2,0.49,14.0,0.4
0.2,0.49,15.0,0.41
0.2,0.49,16.0,0.38
0.2,0.49,17.0,0.4
0.2,0.49,18.0,0.39
0.2,0.49,19.0,0.39
0.2,0.49,20.0,0.39
0.2,0.49,21.0,0.39
0.2,0.49,22.0,0.39
0.2,0.49,23.0,0.39
0.2,0.49,24.0,0.39
0.2,0.49,25.0,0.39
0.2,0.49,26.0,0.39
0.2,0.49,27.0,0.39
0.2,0.49,28.0,0.39
0.2,0.49,29.0,0.39
0.2,0.5,2.0,0.41
0.2,0.5,3.0,0.4
0.2,0.5,4.0,0.43
0.2,0.5,5.0,0.35
0.2,0.5,6.0,0.38
0.2,0.5,7.0,0.38
0.2,0.5,8.0,0.41
0.2,0.5,9.0,0.41
0.2,0.5,10.0,0.39
0.2,0.5,11.0,0.37
0.2,0.5,12.0,0.42
0.2,0.5,13.0,0.35
0.2,0.5,14.0,0.39
0.2,0.5,15.0,0.39
0.2,0.5,16.0,0.38
0.2,0.5,17.0,0.37
0.2,0.5,18.0,0.38
0.2,0.5,19.0,0.38
0.2,0.5,20.0,0.38
0.2,0.5,21.0,0.38
0.2,0.5,22.0,0.38
0.2,0.5,23.0,0.38
0.2,0.5,24.0,0.38
0.2,0.5,25.0,0.38
0.2,0.5,26.0,0.38
0.2,0.5,27.0,0.38
0.2,0.5,28.0,0.38
0.2,0.5,29.0,0.38
0.2,0.51,2.0,0.39
0.2,0.51,3.0,0.41
0.2,0.51,4.0,0.41
0.2,0.51,5.0,0.37
0.2,0.51,6.0,0.36
0.2,0.51,7.0,0.42
0.2,0.51,8.0,0.45
0.2,0.51,9.0,0.37
0.2,0.51,10.0,0.35
0.2,0.51,11.0,0.44
0.2,0.51,12.0,0.41
0.2,0.51,13.0,0.38
0.2,0.51,14.0,0.4
0.2,0.51,15.0,0.42
0.2,0.51,16.0,0.38
0.2,0.51,17.0,0.42
0.2,0.51,18.0,0.41
0.2,0.51,19.0,0.41
0.2,0.51,20.0,0.41
0.2,0.51,21.0,0.41
0.2,0.51,22.0,0.41
0.2,0.51,23.0,0.41
0.2,0.51,24.0,0.41
0.2,0.51,25.0,0.41
0.2,0.51,26.0,0.41
0.2,0.51,27.0,0.41
0.2,0.51,28.0,0.41
0.2,0.51,29.0,0.41
0.2,0.52,2.0,0.4
0.2,0.52,3.0,0.41
0.2,0.52,4.0,0.4
0.2,0.52,5.0,0.41
0.2,0.52,6.0,0.41
0.2,0.52,7.0,0.4
0.2,0.52,8.0,0.43
0.2,0.52,9.0,0.36
0.2,0.52,10.0,0.39
0.2,0.52,11.0,0.43
0.2,0.52,12.0,0.4
0.2,0.52,13.0,0.39
0.2,0.52,14.0,0.38
0.2,0.52,15.0,0.41
0.2,0.52,16.0,0.43
0.2,0.52,17.0,0.44
0.2,0.52,18.0,0.44
0.2,0.52,19.0,0.44
0.2,0.52,20.0,0.44
0.2,0.52,21.0,0.44
0.2,0.52,22.0,0.44
0.2,0.52,23.0,0.44
0.2,0.52,24.0,0.44
0.2,0.52,25.0,0.44
0.2,0.52,26.0,0.44
0.2,0.52,27.0,0.44
0.2,0.52,28.0,0.44
0.2,0.52,29.0,0.44
0.2,0.53,2.0,0.39
0.2,0.53,3.0,0.38
0.2,0.53,4.0,0.4
0.2,0.53,5.0,0.43
0.2,0.53,6.0,0.38
0.2,0.53,7.0,0.39
0.2,0.53,8.0,0.46
0.2,0.53,9.0,0.36
0.2,0.53,10.0,0.37
0.2,0.53,11.0,0.41
0.2,0.53,12.0,0.42
0.2,0.53,13.0,0.39
0.2,0.53,14.0,0.4
0.2,0.53,15.0,0.46
0.2,0.53,16.0,0.4
0.2,0.53,17.0,0.42
0.2,0.53,18.0,0.44
0.2,0.53,19.0,0.44
0.2,0.53,20.0,0.44
0.2,0.53,21.0,0.44
0.2,0.53,22.0,0.44
0.2,0.53,23.0,0.44
0.2,0.53,24.0,0.44
0.2,0.53,25.0,0.44
0.2,0.53,26.0,0.44
0.2,0.53,27.0,0.44
0.2,0.53,28.0,0.44
0.2,0.53,29.0,0.44
0.2,0.54,2.0,0.4
0.2,0.54,3.0,0.36
0.2,0.54,4.0,0.42
0.2,0.54,5.0,0.42
0.2,0.54,6.0,0.4
0.2,0.54,7.0,0.41
0.2,0.54,8.0,0.45
0.2,0.54,9.0,0.46
0.2,0.54,10.0,0.38
0.2,0.54,11.0,0.4
0.2,0.54,12.0,0.41
0.2,0.54,13.0,0.46
0.2,0.54,14.0,0.38
0.2,0.54,15.0,0.42
0.2,0.54,16.0,0.46
0.2,0.54,17.0,0.46
0.2,0.54,18.0,0.34
0.2,0.54,19.0,0.34
0.2,0.54,20.0,0.34
0.2,0.54,21.0,0.34
0.2,0.54,22.0,0.34
0.2,0.54,23.0,0.34
0.2,0.54,24.0,0.34
0.2,0.54,25.0,0.34
0.2,0.54,26.0,0.34
0.2,0.54,27.0,0.34
0.2,0.54,28.0,0.34
0.2,0.54,29.0,0.34
0.2,0.55,2.0,0.42
0.2,0.55,3.0,0.37
0.2,0.55,4.0,0.4
0.2,0.55,5.0,0.43
0.2,0.55,6.0,0.39
0.2,0.55,7.0,0.38
0.2,0.55,8.0,0.4
0.2,0.55,9.0,0.41
0.2,0.55,10.0,0.38
0.2,0.55,11.0,0.39
0.2,0.55,12.0,0.4
0.2,0.55,13.0,0.36
0.2,0.55,14.0,0.42
0.2,0.55,15.0,0.42
0.2,0.55,16.0,0.38
0.2,0.55,17.0,0.43
0.2,0.55,18.0,0.37
0.2,0.55,19.0,0.37
0.2,0.55,20.0,0.37
0.2,0.55,21.0,0.37
0.2,0.55,22.0,0.37
0.2,0.55,23.0,0.37
0.2,0.55,24.0,0.37
0.2,0.55,25.0,0.37
0.2,0.55,26.0,0.37
0.2,0.55,27.0,0.37
0.2,0.55,28.0,0.37
0.2,0.55,29.0,0.37
0.2,0.56,2.0,0.36
0.2,0.56,3.0,0.36
0.2,0.56,4.0,0.39
0.2,0.56,5.0,0.44
0.2,0.56,6.0,0.41
0.2,0.56,7.0,0.43
0.2,0.56,8.0,0.39
0.2,0.56,9.0,0.4
0.2,0.56,10.0,0.38
0.2,0.56,11.0,0.39
0.2,0.56,12.0,0.36
0.2,0.56,13.0,0.34
0.2,0.56,14.0,0.44
0.2,0.56,15.0,0.41
0.2,0.56,16.0,0.39
0.2,0.56,17.0,0.37
0.2,0.56,18.0,0.39
0.2,0.56,19.0,0.39
0.2,0.56,20.0,0.39
0.2,0.56,21.0,0.39
0.2,0.56,22.0,0.39
0.2,0.56,23.0,0.39
0.2,0.56,24.0,0.39
0.2,0.56,25.0,0.39
0.2,0.56,26.0,0.39
0.2,0.56,27.0,0.39
0.2,0.56,28.0,0.39
0.2,0.56,29.0,0.39
0.2,0.57,2.0,0.39
0.2,0.57,3.0,0.41
0.2,0.57,4.0,0.38
0.2,0.57,5.0,0.46
0.2,0.57,6.0,0.33
0.2,0.57,7.0,0.42
0.2,0.57,8.0,0.41
0.2,0.57,9.0,0.4
0.2,0.57,10.0,0.37
0.2,0.57,11.0,0.39
0.2,0.57,12.0,0.4
0.2,0.57,13.0,0.42
0.2,0.57,14.0,0.38
0.2,0.57,15.0,0.41
0.2,0.57,16.0,0.42
0.2,0.57,17.0,0.4
0.2,0.57,18.0,0.36
0.2,0.57,19.0,0.36
0.2,0.57,20.0,0.36
0.2,0.57,21.0,0.36
0.2,0.57,22.0,0.36
0.2,0.57,23.0,0.36
0.2,0.57,24.0,0.36
0.2,0.57,25.0,0.36
0.2,0.57,26.0,0.36
0.2,0.57,27.0,0.36
0.2,0.57,28.0,0.36
0.2,0.57,29.0,0.36
0.2,0.58,2.0,0.44
0.2,0.58,3.0,0.43
0.2,0.58,4.0,0.39
0.2,0.58,5.0,0.41
0.2,0.58,6.0,0.42
0.2,0.58,7.0,0.46
0.2,0.58,8.0,0.42
0.2,0.58,9.0,0.38
0.2,0.58,10.0,0.4
0.2,0.58,11.0,0.38
0.2,0.58,12.0,0.48
0.2,0.58,13.0,0.43
0.2,0.58,14.0,0.43
0.2,0.58,15.0,0.37
0.2,0.58,16.0,0.4
0.2,0.58,17.0,0.43
0.2,0.58,18.0,0.41
0.2,0.58,19.0,0.41
0.2,0.58,20.0,0.41
0.2,0.58,21.0,0.41
0.2,0.58,22.0,0.41
0.2,0.58,23.0,0.41
0.2,0.58,24.0,0.41
0.2,0.58,25.0,0.41
0.2,0.58,26.0,0.41
0.2,0.58,27.0,0.41
0.2,0.58,28.0,0.41
0.2,0.58,29.0,0.41
0.2,0.59,2.0,0.42
0.2,0.59,3.0,0.42
0.2,0.59,4.0,0.46
0.2,0.59,5.0,0.44
0.2,0.59,6.0,0.44
0.2,0.59,7.0,0.4
0.2,0.59,8.0,0.4
0.2,0.59,9.0,0.4
0.2,0.59,10.0,0.38
0.2,0.59,11.0,0.32
0.2,0.59,12.0,0.39
0.2,0.59,13.0,0.43
0.2,0.59,14.0,0.44
0.2,0.59,15.0,0.38
0.2,0.59,16.0,0.38
0.2,0.59,17.0,0.38
0.2,0.59,18.0,0.38
0.2,0.59,19.0,0.38
0.2,0.59,20.0,0.38
0.2,0.59,21.0,0.38
0.2,0.59,22.0,0.38
0.2,0.59,23.0,0.38
0.2,0.59,24.0,0.38
0.2,0.59,25.0,0.38
0.2,0.59,26.0,0.38
0.2,0.59,27.0,0.38
0.2,0.59,28.0,0.38
0.2,0.59,29.0,0.38
0.2,0.6,2.0,0.38
0.2,0.6,3.0,0.41
0.2,0.6,4.0,0.42
0.2,0.6,5.0,0.39
0.2,0.6,6.0,0.4
0.2,0.6,7.0,0.46
0.2,0.6,8.0,0.42
0.2,0.6,9.0,0.34
0.2,0.6,10.0,0.4
0.2,0.6,11.0,0.4
0.2,0.6,12.0,0.36
0.2,0.6,13.0,0.37
0.2,0.6,14.0,0.38
0.2,0.6,15.0,0.39
0.2,0.6,16.0,0.39
0.2,0.6,17.0,0.39
0.2,0.6,18.0,0.39
0.2,0.6,19.0,0.39
0.2,0.6,20.0,0.39
0.2,0.6,21.0,0.39
0.2,0.6,22.0,0.39
0.2,0.6,23.0,0.39
0.2,0.6,24.0,0.39
0.2,0.6,25.0,0.39
0.2,0.6,26.0,0.39
0.2,0.6,27.0,0.39
0.2,0.6,28.0,0.39
0.2,0.6,29.0,0.39
0.2,0.61,2.0,0.41
0.2,0.61,3.0,0.4
0.2,0.61,4.0,0.4
0.2,0.61,5.0,0.41
0.2,0.61,6.0,0.36
0.2,0.61,7.0,0.38
0.2,0.61,8.0,0.38
0.2,0.61,9.0,0.44
0.2,0.61,10.0,0.42
0.2,0.61,11.0,0.39
0.2,0.61,12.0,0.4
0.2,0.61,13.0,0.39
0.2,0.61,14.0,0.35
0.2,0.61,15.0,0.38
0.2,0.61,16.0,0.38
0.2,0.61,17.0,0.38
0.2,0.61,18.0,0.38
0.2,0.61,19.0,0.38
0.2,0.61,20.0,0.38
0.2,0.61,21.0,0.38
0.2,0.61,22.0,0.38
0.2,0.61,23.0,0.38
0.2,0.61,24.0,0.38
0.2,0.61,25.0,0.38
0.2,0.61,26.0,0.38
0.2,0.61,27.0,0.38
0.2,0.61,28.0,0.38
0.2,0.61,29.0,0.38
0.2,0.62,2.0,0.44
0.2,0.62,3.0,0.39
0.2,0.62,4.0,0.35
0.2,0.62,5.0,0.4
0.2,0.62,6.0,0.43
0.2,0.62,7.0,0.37
0.2,0.62,8.0,0.41
0.2,0.62,9.0,0.44
0.2,0.62,10.0,0.41
0.2,0.62,11.0,0.4
0.2,0.62,12.0,0.39
0.2,0.62,13.0,0.42
0.2,0.62,14.0,0.33
0.2,0.62,15.0,0.43
0.2,0.62,16.0,0.43
0.2,0.62,17.0,0.43
0.2,0.62,18.0,0.43
0.2,0.62,19.0,0.43
0.2,0.62,20.0,0.43
0.2,0.62,21.0,0.43
0.2,0.62,22.0,0.43
0.2,0.62,23.0,0.43
0.2,0.62,24.0,0.43
0.2,0.62,25.0,0.43
0.2,0.62,26.0,0.43
0.2,0.62,27.0,0.43
0.2,0.62,28.0,0.43
0.2,0.62,29.0,0.43
0.2,0.63,2.0,0.4
0.2,0.63,3.0,0.41
0.2,0.63,4.0,0.39
0.2,0.63,5.0,0.4
0.2,0.63,6.0,0.42
0.2,0.63,7.0,0.41
0.2,0.63,8.0,0.37
0.2,0.63,9.0,0.38
0.2,0.63,10.0,0.42
0.2,0.63,11.0,0.41
0.2,0.63,12.0,0.43
0.2,0.63,13.0,0.43
0.2,0.63,14.0,0.42
0.2,0.63,15.0,0.45
0.2,0.63,16.0,0.45
0.2,0.63,17.0,0.45
0.2,0.63,18.0,0.45
0.2,0.63,19.0,0.45
0.2,0.63,20.0,0.45
0.2,0.63,21.0,0.45
0.2,0.63,22.0,0.45
0.2,0.63,23.0,0.45
0.2,0.63,24.0,0.45
0.2,0.63,25.0,0.45
0.2,0.63,26.0,0.45
0.2,0.63,27.0,0.45
0.2,0.63,28.0,0.45
0.2,0.63,29.0,0.45
0.2,0.64,2.0,0.41
0.2,0.64,3.0,0.43
0.2,0.64,4.0,0.45
0.2,0.64,5.0,0.45
0.2,0.64,6.0,0.4
0.2,0.64,7.0,0.38
0.2,0.64,8.0,0.42
0.2,0.64,9.0,0.38
0.2,0.64,10.0,0.43
0.2,0.64,11.0,0.4
0.2,0.64,12.0,0.39
0.2,0.64,13.0,0.42
0.2,0.64,14.0,0.39
0.2,0.64,15.0,0.43
0.2,0.64,16.0,0.43
0.2,0.64,17.0,0.43
0.2,0.64,18.0,0.43
0.2,0.64,19.0,0.43
0.2,0.64,20.0,0.43
0.2,0.64,21.0,0.43
0.2,0.64,22.0,0.43
0.2,0.64,23.0,0.43
0.2,0.64,24.0,0.43
0.2,0.64,25.0,0.43
0.2,0.64,26.0,0.43
0.2,0.64,27.0,0.43
0.2,0.64,28.0,0.43
0.2,0.64,29.0,0.43
0.2,0.65,2.0,0.38
0.2,0.65,3.0,0.42
0.2,0.65,4.0,0.43
0.2,0.65,5.0,0.46
0.2,0.65,6.0,0.4
0.2,0.65,7.0,0.38
0.2,0.65,8.0,0.37
0.2,0.65,9.0,0.38
0.2,0.65,10.0,0.47
0.2,0.65,11.0,0.39
0.2,0.65,12.0,0.36
0.2,0.65,13.0,0.37
0.2,0.65,14.0,0.42
0.2,0.65,15.0,0.36
0.2,0.65,16.0,0.44
0.2,0.65,17.0,0.44
0.2,0.65,18.0,0.44
0.2,0.65,19.0,0.44
0.2,0.65,20.0,0.44
0.2,0.65,21.0,0.44
0.2,0.65,22.0,0.44
0.2,0.65,23.0,0.44
0.2,0.65,24.0,0.44
0.2,0.65,25.0,0.44
0.2,0.65,26.0,0.44
0.2,0.65,27.0,0.44
0.2,0.65,28.0,0.44
0.2,0.65,29.0,0.44
0.2,0.66,2.0,0.42
0.2,0.66,3.0,0.43
0.2,0.66,4.0,0.42
0.2,0.66,5.0,0.37
0.2,0.66,6.0,0.42
0.2,0.66,7.0,0.4
0.2,0.66,8.0,0.46
0.2,0.66,9.0,0.4
0.2,0.66,10.0,0.41
0.2,0.66,11.0,0.44
0.2,0.66,12.0,0.37
0.2,0.66,13.0,0.37
0.2,0.66,14.0,0.38
0.2,0.66,15.0,0.42
0.2,0.66,16.0,0.42
0.2,0.66,17.0,0.42
0.2,0.66,18.0,0.42
0.2,0.66,19.0,0.42
0.2,0.66,20.0,0.42
0.2,0.66,21.0,0.42
0.2,0.66,22.0,0.42
0.2,0.66,23.0,0.42
0.2,0.66,24.0,0.42
0.2,0.66,25.0,0.42
0.2,0.66,26.0,0.42
0.2,0.66,27.0,0.42
0.2,0.66,28.0,0.42
0.2,0.66,29.0,0.42
0.2,0.67,2.0,0.42
0.2,0.67,3.0,0.4
0.2,0.67,4.0,0.48
0.2,0.67,5.0,0.37
0.2,0.67,6.0,0.41
0.2,0.67,7.0,0.48
0.2,0.67,8.0,0.37
0.2,0.67,9.0,0.46
0.2,0.67,10.0,0.41
0.2,0.67,11.0,0.38
0.2,0.67,12.0,0.39
0.2,0.67,13.0,0.39
0.2,0.67,14.0,0.43
0.2,0.67,15.0,0.44
0.2,0.67,16.0,0.44
0.2,0.67,17.0,0.44
0.2,0.67,18.0,0.44
0.2,0.67,19.0,0.44
0.2,0.67,20.0,0.44
0.2,0.67,21.0,0.44
0.2,0.67,22.0,0.44
0.2,0.67,23.0,0.44
0.2,0.67,24.0,0.44
0.2,0.67,25.0,0.44
0.2,0.67,26.0,0.44
0.2,0.67,27.0,0.44
0.2,0.67,28.0,0.44
0.2,0.67,29.0,0.44
0.2,0.68,2.0,0.44
0.2,0.68,3.0,0.35
0.2,0.68,4.0,0.39
0.2,0.68,5.0,0.45
0.2,0.68,6.0,0.42
0.2,0.68,7.0,0.41
0.2,0.68,8.0,0.45
0.2,0.68,9.0,0.42
0.2,0.68,10.0,0.42
0.2,0.68,11.0,0.32
0.2,0.68,12.0,0.35
0.2,0.68,13.0,0.41
0.2,0.68,14.0,0.4
0.2,0.68,15.0,0.4
0.2,0.68,16.0,0.4
0.2,0.68,17.0,0.4
0.2,0.68,18.0,0.4
0.2,0.68,19.0,0.4
0.2,0.68,20.0,0.4
0.2,0.68,21.0,0.4
0.2,0.68,22.0,0.4
0.2,0.68,23.0,0.4
0.2,0.68,24.0,0.4
0.2,0.68,25.0,0.4
0.2,0.68,26.0,0.4
0.2,0.68,27.0,0.4
0.2,0.68,28.0,0.4
0.2,0.68,29.0,0.4
0.2,0.69,2.0,0.35
0.2,0.69,3.0,0.35
0.2,0.69,4.0,0.38
0.2,0.69,5.0,0.34
0.2,0.69,6.0,0.42
0.2,0.69,7.0,0.41
0.2,0.69,8.0,0.4
0.2,0.69,9.0,0.4
0.2,0.69,10.0,0.35
0.2,0.69,11.0,0.37
0.2,0.69,12.0,0.36
0.2,0.69,13.0,0.37
0.2,0.69,14.0,0.44
0.2,0.69,15.0,0.36
0.2,0.69,16.0,0.36
0.2,0.69,17.0,0.36
0.2,0.69,18.0,0.36
0.2,0.69,19.0,0.36
0.2,0.69,20.0,0.36
0.2,0.69,21.0,0.36
0.2,0.69,22.0,0.36
0.2,0.69,23.0,0.36
0.2,0.69,24.0,0.36
0.2,0.69,25.0,0.36
0.2,0.69,26.0,0.36
0.2,0.69,27.0,0.36
0.2,0.69,28.0,0.36
0.2,0.69,29.0,0.36
0.2,0.7,2.0,0.42
0.2,0.7,3.0,0.42
0.2,0.7,4.0,0.38
0.2,0.7,5.0,0.38
0.2,0.7,6.0,0.39
0.2,0.7,7.0,0.35
0.2,0.7,8.0,0.38
0.2,0.7,9.0,0.38
0.2,0.7,10.0,0.45
0.2,0.7,11.0,0.39
0.2,0.7,12.0,0.4
0.2,0.7,13.0,0.4
0.2,0.7,14.0,0.42
0.2,0.7,15.0,0.38
0.2,0.7,16.0,0.38
0.2,0.7,17.0,0.38
0.2,0.7,18.0,0.38
0.2,0.7,19.0,0.38
0.2,0.7,20.0,0.38
0.2,0.7,21.0,0.38
0.2,0.7,22.0,0.38
0.2,0.7,23.0,0.38
0.2,0.7,24.0,0.38
0.2,0.7,25.0,0.38
0.2,0.7,26.0,0.38
0.2,0.7,27.0,0.38
0.2,0.7,28.0,0.38
0.2,0.7,29.0,0.38
0.2,0.71,2.0,0.41
0.2,0.71,3.0,0.41
0.2,0.71,4.0,0.37
0.2,0.71,5.0,0.36
0.2,0.71,6.0,0.47
0.2,0.71,7.0,0.4
0.2,0.71,8.0,0.42
0.2,0.71,9.0,0.39
0.2,0.71,10.0,0.39
0.2,0.71,11.0,0.39
0.2,0.71,12.0,0.38
0.2,0.71,13.0,0.34
0.2,0.71,14.0,0.46
0.2,0.71,15.0,0.33
0.2,0.71,16.0,0.33
0.2,0.71,17.0,0.33
0.2,0.71,18.0,0.33
0.2,0.71,19.0,0.33
0.2,0.71,20.0,0.33
0.2,0.71,21.0,0.33
0.2,0.71,22.0,0.33
0.2,0.71,23.0,0.33
0.2,0.71,24.0,0.33
0.2,0.71,25.0,0.33
0.2,0.71,26.0,0.33
0.2,0.71,27.0,0.33
0.2,0.71,28.0,0.33
0.2,0.71,29.0,0.33
0.2,0.72,2.0,0.45
0.2,0.72,3.0,0.43
0.2,0.72,4.0,0.38
0.2,0.72,5.0,0.37
0.2,0.72,6.0,0.4
0.2,0.72,7.0,0.42
0.2,0.72,8.0,0.37
0.2,0.72,9.0,0.4
0.2,0.72,10.0,0.44
0.2,0.72,11.0,0.41
0.2,0.72,12.0,0.38
0.2,0.72,13.0,0.35
0.2,0.72,14.0,0.35
0.2,0.72,15.0,0.43
0.2,0.72,16.0,0.43
0.2,0.72,17.0,0.43
0.2,0.72,18.0,0.43
0.2,0.72,19.0,0.43
0.2,0.72,20.0,0.43
0.2,0.72,21.0,0.43
0.2,0.72,22.0,0.43
0.2,0.72,23.0,0.43
0.2,0.72,24.0,0.43
0.2,0.72,25.0,0.43
0.2,0.72,26.0,0.43
0.2,0.72,27.0,0.43
0.2,0.72,28.0,0.43
0.2,0.72,29.0,0.43
0.2,0.73,2.0,0.4
0.2,0.73,3.0,0.35
0.2,0.73,4.0,0.38
0.2,0.73,5.0,0.35
0.2,0.73,6.0,0.41
0.2,0.73,7.0,0.41
0.2,0.73,8.0,0.4
0.2,0.73,9.0,0.41
0.2,0.73,10.0,0.41
0.2,0.73,11.0,0.38
0.2,0.73,12.0,0.41
0.2,0.73,13.0,0.42
0.2,0.73,14.0,0.38
0.2,0.73,15.0,0.39
0.2,0.73,16.0,0.39
0.2,0.73,17.0,0.39
0.2,0.73,18.0,0.39
0.2,0.73,19.0,0.39
0.2,0.73,20.0,0.39
0.2,0.73,21.0,0.39
0.2,0.73,22.0,0.39
0.2,0.73,23.0,0.39
0.2,0.73,24.0,0.39
0.2,0.73,25.0,0.39
0.2,0.73,26.0,0.39
0.2,0.73,27.0,0.39
0.2,0.73,28.0,0.39
0.2,0.73,29.0,0.39
0.2,0.74,2.0,0.41
0.2,0.74,3.0,0.38
0.2,0.74,4.0,0.38
0.2,0.74,5.0,0.36
0.2,0.74,6.0,0.31
0.2,0.74,7.0,0.39
0.2,0.74,8.0,0.36
0.2,0.74,9.0,0.39
0.2,0.74,10.0,0.36
0.2,0.74,11.0,0.35
0.2,0.74,12.0,0.4
0.2,0.74,13.0,0.35
0.2,0.74,14.0,0.4
0.2,0.74,15.0,0.4
0.2,0.74,16.0,0.4
0.2,0.74,17.0,0.4
0.2,0.74,18.0,0.4
0.2,0.74,19.0,0.4
0.2,0.74,20.0,0.4
0.2,0.74,21.0,0.4
0.2,0.74,22.0,0.4
0.2,0.74,23.0,0.4
0.2,0.74,24.0,0.4
0.2,0.74,25.0,0.4
0.2,0.74,26.0,0.4
0.2,0.74,27.0,0.4
0.2,0.74,28.0,0.4
0.2,0.74,29.0,0.4
0.2,0.75,2.0,0.39
0.2,0.75,3.0,0.38
0.2,0.75,4.0,0.39
0.2,0.75,5.0,0.37
0.2,0.75,6.0,0.43
0.2,0.75,7.0,0.39
0.2,0.75,8.0,0.41
0.2,0.75,9.0,0.39
0.2,0.75,10.0,0.41
0.2,0.75,11.0,0.4
0.2,0.75,12.0,0.4
0.2,0.75,13.0,0.37
0.2,0.75,14.0,0.42
0.2,0.75,15.0,0.42
0.2,0.75,16.0,0.42
0.2,0.75,17.0,0.42
0.2,0.75,18.0,0.42
0.2,0.75,19.0,0.42
0.2,0.75,20.0,0.42
0.2,0.75,21.0,0.42
0.2,0.75,22.0,0.42
0.2,0.75,23.0,0.42
0.2,0.75,24.0,0.42
0.2,0.75,25.0,0.42
0.2,0.75,26.0,0.42
0.2,0.75,27.0,0.42
0.2,0.75,28.0,0.42
0.2,0.75,29.0,0.42
