generation,add,sub,mul,div,Ageing index,Population density,migrants_Males,labour productivity,x,y,unemp_45 - 54,higher_female,no_male,avg_wage,Capital revenue,PPD/PSD,population_fitness,elite_fitness,val_fitness
8,0.2468298335017599,0.23775964155763882,0.2390841959148967,0.27632632902570464,0.07889507296791261,0.0991438028900936,0.09082247261597833,0.07845939290383323,0.08835243598361878,0.08037670998950872,0.08264815345401193,0.0812748560615978,0.07540673742205213,0.06756864648164368,0.07790791633965566,0.0991438028900936,6861.196195780635,2.220910783282722,0.0
11,0.23911372996527658,0.25591037542643996,0.26575913503018206,0.2392167595781014,0.07808656754436952,0.07976581732996936,0.0976602592432538,0.08192845275668992,0.06700835342974462,0.0698859980265199,0.09614039750616199,0.09970728529877684,0.07892329928970346,0.08177484159207923,0.08964803164645714,0.07947069633627427,41.287777351535205,2.301827478548592,0.0
9,0.25249009327334937,0.2482069468439812,0.24391561292355765,0.2553873469591118,0.07161114731763606,0.0731544170647767,0.06976434267885037,0.09060965613617768,0.08639536019294318,0.09695633343661647,0.08788259615210117,0.08045643894334159,0.08890246064918537,0.09068040322992013,0.08353816130594681,0.08004868289250436,530.3465760174413,2.625313748534499,0.0
11,0.24159794208503277,0.2270148538452106,0.2590727258533218,0.27231447821643473,0.06482544751514581,0.08382766836559921,0.07814371203941263,0.10094757682810877,0.0908024079081025,0.07795945568936949,0.08954728429720565,0.10063373067865611,0.068836240396137,0.08463283587263278,0.07953192192007764,0.08031171848955225,49.38569910380851,2.223432783896376,0.0
12,0.2500269330351412,0.24513148369778565,0.2692189428680281,0.23562264039904518,0.08989228728806026,0.0778165569233127,0.10117348937669692,0.0848647474716426,0.08439532599039244,0.10699250603253725,0.07456512098674657,0.07464612171601652,0.07427050802899429,0.06576157533696485,0.09269552866352201,0.07292623218511363,10.685349925288243,1.9908793196630052,0.0
9,0.25972303037552547,0.2384755691193422,0.22657840532853052,0.2752229951766018,0.06335380468463878,0.10344700743083354,0.0956501400543662,0.08406625986875027,0.09333578076286807,0.08586273549743045,0.07719965131288598,0.0759129078134231,0.08120600205498095,0.06330220081052366,0.08354954084781469,0.09311396886148421,94618.33963734271,2.220910783282722,0.0
12,0.23906280790873202,0.2695671262119811,0.26572255789392596,0.22564750798536104,0.06857486041389851,0.08076004695212753,0.09808140152929098,0.08285342182399501,0.06841115354757227,0.07119663870823546,0.09661021487904474,0.10006286953529145,0.07994451139176625,0.08270473021002199,0.09032577350637847,0.08047437750237717,27.210659627543997,2.301827478548592,0.0
12,0.2516207761804052,0.23722957068058065,0.24254983910963776,0.2685998140293765,0.06629815737040269,0.0846918131602445,0.07918989120011344,0.10126343949230486,0.09144317971777731,0.07901153584331286,0.07966853629081644,0.10095964457857183,0.07018050061216856,0.08547119437542425,0.08053364227584102,0.08128846508302216,11789.035397121597,2.223432783896376,0.0
13,0.2467417013934191,0.2547586580098767,0.27671321556433637,0.22178642503236792,0.09293294557846732,0.08161830416580843,0.09328160395647259,0.07777651051294646,0.08778243757077421,0.09839568391376467,0.0785717942995501,0.07864768985022659,0.07829574971493258,0.060101572853331335,0.09555950894138168,0.07703619864234393,71.81479579435755,1.9893330815436707,0.0
10,0.25218118411521045,0.24842938451202046,0.24467041311907273,0.2547190182536962,0.07432832627462965,0.07574328908713078,0.07263506436064607,0.08174519266358131,0.08788338459766014,0.09756632203053868,0.08924697225271655,0.07152913238081432,0.09018204555395763,0.09181217057854464,0.08526373227796037,0.08206436794181976,785.209756921842,2.6227165415366294,0.0
13,0.2543395261904567,0.24173362537103688,0.246393886538887,0.25753296189961955,0.07034509526985441,0.08720950862130748,0.08216501462711572,0.10240337543945414,0.09339956880370415,0.07132657436872722,0.07204414892324065,0.10212483793403378,0.07390466178286477,0.07759105377154728,0.08339704668433433,0.08408911377381618,115.30342469398056,2.223432783896376,0.0
13,0.24960234063401054,0.2514360267861984,0.2739014172323647,0.2250602153474263,0.07466524189872985,0.08633567971982241,0.09213137837918745,0.07718956277066653,0.0745084506343243,0.07717626628631354,0.09048686438379028,0.0943748281794603,0.08555459548953787,0.07716880038100711,0.08434625384084418,0.08606207803631614,11.941313435134212,2.286785162328934,0.0
14,0.24387070986845713,0.2638564091166215,0.27192661307355215,0.22034626794136936,0.08723323387825777,0.08707054727671613,0.08757444846517787,0.08331077519897821,0.09310307758770177,0.08190699929561893,0.08408907982565242,0.08416335502053318,0.08381892874122794,0.055221827242340885,0.08992145861960302,0.08258626884819184,21.264970296182145,1.9801307652717803,0.0
10,0.2665216401386468,0.2449856248051044,0.2060762948399406,0.2824164402163082,0.06718412516710938,0.09593899861050668,0.09913574143852673,0.0876755032911422,0.09684608475922894,0.0786601526844707,0.0699717970311599,0.06881781018340509,0.08484577480781266,0.06713307209359597,0.08716429953727756,0.0966266403957643,1836.4853006376745,2.203970876962018,0.0
11,0.2520686309144024,0.24851043122384012,0.244945429821354,0.25447550804040364,0.07632029729746195,0.07770488612173862,0.07466338341819835,0.08357795115420422,0.0789094656334588,0.09905945972488053,0.09091869544058112,0.07358119168414244,0.09183369619631784,0.09342882850034445,0.08702096081127964,0.07298118401739195,309.7947928168452,2.6221657857291767,0.0
14,0.2574050721652545,0.245449659526269,0.23671154772007286,0.2604337205884038,0.07178630469873905,0.08793445674660053,0.08310421128681914,0.10248301331131789,0.09386161418324757,0.07272609865362516,0.07341319655442234,0.10221630578376713,0.07519469015980905,0.07872451459548291,0.08428391677512725,0.07427167725104188,58.293495716786055,2.223432783896376,0.0
14,0.24663523333898607,0.26118821021642585,0.26933644954547104,0.22284010689911707,0.07609153624599753,0.08702642921610526,0.08189712986574531,0.07845675844074226,0.07594462695937042,0.07844429998498356,0.09091597995066306,0.09455889966190703,0.08629457385731455,0.07843730462827954,0.08516238954663613,0.08677007164225528,26.713727526115747,2.2658111434228223,0.0
15,0.25426347969919655,0.24630181263319115,0.26718820477708916,0.2322465028905232,0.08366673619627489,0.0944170065304185,0.08376867264081393,0.07950346551512369,0.10045170704847486,0.08925160095926189,0.08052145103201246,0.0804767018696768,0.09116421822284906,0.06255682889635453,0.0754429125660773,0.07877869852266223,387.84925187721547,1.9801307652717803,0.0
15,0.23756279337982736,0.25227307712828145,0.24441350387221253,0.26575062561967866,0.06569956044434505,0.08083175460839889,0.08663967154646274,0.10479925996452624,0.09672027450630834,0.07691449587580704,0.06688345183741194,0.10454933228983311,0.07922777642162998,0.07162643172197064,0.08774515609061169,0.07836283469269432,478654.0678521793,2.223432783896376,0.0
12,0.25520807680608176,0.2518334869087021,0.24845244628052068,0.24450599000469558,0.0775174338510605,0.07884321675214569,0.07593089201915887,0.07367547547407505,0.07999663565285832,0.09929082404653601,0.09149581234295126,0.07489466287188361,0.09237195140688566,0.09389933563573924,0.08776362136040801,0.07432013858629767,85.71157136192012,2.625313748534499,0.0
15,0.24750496216396997,0.259770012140616,0.267333166972613,0.22539185872280096,0.07866621312358806,0.07781118105717945,0.08381865984676402,0.08076534064526687,0.07853583157743378,0.08075428380358037,0.0918228619336591,0.09505594212465733,0.087721378047301,0.08074807544572969,0.08671656790665602,0.07758366448818438,9.247246718586718,2.2384160090220475,0.0
11,0.28207078060612906,0.22258436535453868,0.22396984967853747,0.27137500436079487,0.07568574853194791,0.09284889005734188,0.09606172881727813,0.09552559177920109,0.10440458945869921,0.07612070544781448,0.057029875670910564,0.06670777321498735,0.08210965224148642,0.07563631871958165,0.07367700360872587,0.10419212245202554,1735.6580473783324,2.2001169108458156,0.0
16,0.2204350502634888,0.25814814540135395,0.2509845233611751,0.2704322809739821,0.057895315061252874,0.08283283621596105,0.08821661702140661,0.10505006085377556,0.09756106138954986,0.07920164406920789,0.05899275013577211,0.10481838470686924,0.0813459921260112,0.07429975263498224,0.08924137108262602,0.08054421470258524,385186810.035434,2.223432783896376,0.0
16,0.2639377689128778,0.24325100427949456,0.2758751027833329,0.21693612402429485,0.07674702606663832,0.0864971574233581,0.08717251754120782,0.08330411903154278,0.102303465121823,0.09214534795967237,0.073894358872912,0.08418681146653112,0.09388002708638013,0.06793409316690857,0.0692882963643484,0.08264677989867744,19170.746298913753,1.9714618688669212,0.0
16,0.2508371889012684,0.2624693392417413,0.2568283086883432,0.22986516316864708,0.07974441029619653,0.07892569294585515,0.08467802354264738,0.08175438417915995,0.07961956628367989,0.08174379694099151,0.09234227308559724,0.09543803867311884,0.07785527003481191,0.08173785226302074,0.08745285234911915,0.0787078394058016,24.596711653646604,2.2384160090220475,0.0
13,0.2517135740113501,0.24838437837785976,0.25820476208954934,0.24169728552124087,0.080464780012543,0.0817205552155969,0.07896201520129147,0.07682569547084729,0.0828130680644676,0.09041351743435147,0.08337199448511348,0.07798050392462252,0.09453490777227312,0.0853067254789798,0.0901699196621398,0.07743631727777368,226.9202166704055,2.625313748534499,0.0
17,0.22989992231904058,0.2508365403955125,0.24439315612070264,0.2748703811647442,0.06425381566580791,0.08813503848886528,0.0721688550140257,0.09896418464229488,0.10223940856544882,0.08465765562342452,0.06530476581381349,0.10918932769191951,0.07580208292237897,0.07996339748650153,0.08382511606273274,0.07549635202278668,94.427182983492,2.223432783896376,0.0
17,0.2556766316380815,0.22548766652135802,0.27865580080355024,0.24017990103701026,0.06504432236146587,0.09498472549243907,0.08504740134785493,0.08179894527621191,0.09919074843448693,0.08954679120292089,0.07273594728368095,0.09284258223068241,0.09171522766705545,0.07777312871966756,0.06846902394983964,0.08085115603369446,63.11603094569927,1.9637268306858713,0.0
12,0.29119524427044347,0.20676006251668344,0.234603165369903,0.26744152784297004,0.06857030414165403,0.09634620954725771,0.09952513397685958,0.09899465633533881,0.10777992840865476,0.07979460559462985,0.050112644944908497,0.05968838379420583,0.08572033380340163,0.07931533199305489,0.06658276328249307,0.10756970417754123,25673353.711796142,2.192984922969474,0.0
17,0.25397670950689144,0.26472021557055714,0.2595101345294887,0.22179294039306263,0.08257537568915557,0.08179143070500375,0.07650808279514366,0.0844999824452825,0.08245583402148113,0.08448984486574458,0.08407846868264615,0.0976024680600467,0.08076647053812361,0.07369278576223054,0.08995642664708879,0.081582829788053,15.270134987911238,2.230229402723943,0.0
18,0.22909065027725736,0.2600749701234569,0.22914195523170652,0.28169242436757935,0.06704011018861745,0.08846583585461323,0.07414131530558245,0.09818151567551155,0.10111997698430392,0.08534600183846593,0.06798300032982346,0.1073552967461064,0.07740097018268773,0.07124023694305211,0.08459906503520269,0.07712667491603337,393.1440423417911,2.223432783896376,0.0
